GEO_ID|GEO_ID2|SUMLEV|GEONAME|GEOCOMP|STATE|COUNTY|TRACT|BLKGROUP
15000US530330323192|530330323192|150|"Block Group 2, Census Tract 323.19, King County, Washington"|00|53|033|032319|2
15000US530330323193|530330323193|150|"Block Group 3, Census Tract 323.19, King County, Washington"|00|53|033|032319|3
15000US530330323194|530330323194|150|"Block Group 4, Census Tract 323.19, King County, Washington"|00|53|033|032319|4
15000US530330323195|530330323195|150|"Block Group 5, Census Tract 323.19, King County, Washington"|00|53|033|032319|5
15000US530330323201|530330323201|150|"Block Group 1, Census Tract 323.20, King County, Washington"|00|53|033|032320|1
15000US530330323202|530330323202|150|"Block Group 2, Census Tract 323.20, King County, Washington"|00|53|033|032320|2
15000US530330323203|530330323203|150|"Block Group 3, Census Tract 323.20, King County, Washington"|00|53|033|032320|3
15000US530330323204|530330323204|150|"Block Group 4, Census Tract 323.20, King County, Washington"|00|53|033|032320|4
15000US530330323211|530330323211|150|"Block Group 1, Census Tract 323.21, King County, Washington"|00|53|033|032321|1
15000US530330323212|530330323212|150|"Block Group 2, Census Tract 323.21, King County, Washington"|00|53|033|032321|2
15000US530330323213|530330323213|150|"Block Group 3, Census Tract 323.21, King County, Washington"|00|53|033|032321|3
15000US530330323221|530330323221|150|"Block Group 1, Census Tract 323.22, King County, Washington"|00|53|033|032322|1
15000US530330323222|530330323222|150|"Block Group 2, Census Tract 323.22, King County, Washington"|00|53|033|032322|2
15000US530330323223|530330323223|150|"Block Group 3, Census Tract 323.22, King County, Washington"|00|53|033|032322|3
15000US530330323224|530330323224|150|"Block Group 4, Census Tract 323.22, King County, Washington"|00|53|033|032322|4
15000US530330323231|530330323231|150|"Block Group 1, Census Tract 323.23, King County, Washington"|00|53|033|032323|1
15000US530330323232|530330323232|150|"Block Group 2, Census Tract 323.23, King County, Washington"|00|53|033|032323|2
15000US530330323233|530330323233|150|"Block Group 3, Census Tract 323.23, King County, Washington"|00|53|033|032323|3
15000US530330323234|530330323234|150|"Block Group 4, Census Tract 323.23, King County, Washington"|00|53|033|032323|4
15000US530330323241|530330323241|150|"Block Group 1, Census Tract 323.24, King County, Washington"|00|53|033|032324|1
15000US530330323242|530330323242|150|"Block Group 2, Census Tract 323.24, King County, Washington"|00|53|033|032324|2
15000US530330323243|530330323243|150|"Block Group 3, Census Tract 323.24, King County, Washington"|00|53|033|032324|3
15000US530330323244|530330323244|150|"Block Group 4, Census Tract 323.24, King County, Washington"|00|53|033|032324|4
15000US530330323245|530330323245|150|"Block Group 5, Census Tract 323.24, King County, Washington"|00|53|033|032324|5
15000US530330323251|530330323251|150|"Block Group 1, Census Tract 323.25, King County, Washington"|00|53|033|032325|1
15000US530330323252|530330323252|150|"Block Group 2, Census Tract 323.25, King County, Washington"|00|53|033|032325|2
15000US530330324011|530330324011|150|"Block Group 1, Census Tract 324.01, King County, Washington"|00|53|033|032401|1
15000US530330324012|530330324012|150|"Block Group 2, Census Tract 324.01, King County, Washington"|00|53|033|032401|2
15000US530330324013|530330324013|150|"Block Group 3, Census Tract 324.01, King County, Washington"|00|53|033|032401|3
15000US530330324014|530330324014|150|"Block Group 4, Census Tract 324.01, King County, Washington"|00|53|033|032401|4
15000US530330324021|530330324021|150|"Block Group 1, Census Tract 324.02, King County, Washington"|00|53|033|032402|1
15000US530330324022|530330324022|150|"Block Group 2, Census Tract 324.02, King County, Washington"|00|53|033|032402|2
15000US530330324023|530330324023|150|"Block Group 3, Census Tract 324.02, King County, Washington"|00|53|033|032402|3
15000US530330324024|530330324024|150|"Block Group 4, Census Tract 324.02, King County, Washington"|00|53|033|032402|4
15000US530330325001|530330325001|150|"Block Group 1, Census Tract 325, King County, Washington"|00|53|033|032500|1
15000US530330325002|530330325002|150|"Block Group 2, Census Tract 325, King County, Washington"|00|53|033|032500|2
15000US530330325003|530330325003|150|"Block Group 3, Census Tract 325, King County, Washington"|00|53|033|032500|3
15000US530330325004|530330325004|150|"Block Group 4, Census Tract 325, King County, Washington"|00|53|033|032500|4
15000US530330326011|530330326011|150|"Block Group 1, Census Tract 326.01, King County, Washington"|00|53|033|032601|1
15000US530330326012|530330326012|150|"Block Group 2, Census Tract 326.01, King County, Washington"|00|53|033|032601|2
15000US530330326021|530330326021|150|"Block Group 1, Census Tract 326.02, King County, Washington"|00|53|033|032602|1
15000US530330326022|530330326022|150|"Block Group 2, Census Tract 326.02, King County, Washington"|00|53|033|032602|2
15000US530330326023|530330326023|150|"Block Group 3, Census Tract 326.02, King County, Washington"|00|53|033|032602|3
15000US530330327021|530330327021|150|"Block Group 1, Census Tract 327.02, King County, Washington"|00|53|033|032702|1
15000US530330327022|530330327022|150|"Block Group 2, Census Tract 327.02, King County, Washington"|00|53|033|032702|2
15000US530330327023|530330327023|150|"Block Group 3, Census Tract 327.02, King County, Washington"|00|53|033|032702|3
15000US530330327024|530330327024|150|"Block Group 4, Census Tract 327.02, King County, Washington"|00|53|033|032702|4
15000US530330327025|530330327025|150|"Block Group 5, Census Tract 327.02, King County, Washington"|00|53|033|032702|5
15000US530330327026|530330327026|150|"Block Group 6, Census Tract 327.02, King County, Washington"|00|53|033|032702|6
15000US530330327031|530330327031|150|"Block Group 1, Census Tract 327.03, King County, Washington"|00|53|033|032703|1
15000US530330327032|530330327032|150|"Block Group 2, Census Tract 327.03, King County, Washington"|00|53|033|032703|2
15000US530330327041|530330327041|150|"Block Group 1, Census Tract 327.04, King County, Washington"|00|53|033|032704|1
15000US530330327042|530330327042|150|"Block Group 2, Census Tract 327.04, King County, Washington"|00|53|033|032704|2
