GEO_ID|GEO_ID2|SUMLEVEL|GEO_NAME|P001001
Geography Identifier|Geography Identifier|Geographic Summary Level|Geography|Total population: Total
15000US530330016004|530330016004|150|Block Group 4, Census Tract 16, King County, Washington|671
15000US530330017001|530330017001|150|Block Group 1, Census Tract 17, King County, Washington|1101
15000US530330017002|530330017002|150|Block Group 2, Census Tract 17, King County, Washington|1056
15000US530330017003|530330017003|150|Block Group 3, Census Tract 17, King County, Washington|1272
15000US530330017004|530330017004|150|Block Group 4, Census Tract 17, King County, Washington|1062
15000US530330017005|530330017005|150|Block Group 5, Census Tract 17, King County, Washington|976
15000US530330017006|530330017006|150|Block Group 6, Census Tract 17, King County, Washington|808
15000US530330017007|530330017007|150|Block Group 7, Census Tract 17, King County, Washington|1173
15000US530330018001|530330018001|150|Block Group 1, Census Tract 18, King County, Washington|1429
15000US530330018002|530330018002|150|Block Group 2, Census Tract 18, King County, Washington|1235
15000US530330018003|530330018003|150|Block Group 3, Census Tract 18, King County, Washington|1327
15000US530330019001|530330019001|150|Block Group 1, Census Tract 19, King County, Washington|873
15000US530330019002|530330019002|150|Block Group 2, Census Tract 19, King County, Washington|665
15000US530330019003|530330019003|150|Block Group 3, Census Tract 19, King County, Washington|993
15000US530330019004|530330019004|150|Block Group 4, Census Tract 19, King County, Washington|892
15000US530330020001|530330020001|150|Block Group 1, Census Tract 20, King County, Washington|1347
15000US530330020002|530330020002|150|Block Group 2, Census Tract 20, King County, Washington|984
15000US530330020003|530330020003|150|Block Group 3, Census Tract 20, King County, Washington|785
15000US530330021001|530330021001|150|Block Group 1, Census Tract 21, King County, Washington|877
15000US530330021002|530330021002|150|Block Group 2, Census Tract 21, King County, Washington|587
15000US530330021003|530330021003|150|Block Group 3, Census Tract 21, King County, Washington|1332
15000US530330021004|530330021004|150|Block Group 4, Census Tract 21, King County, Washington|841
15000US530330022001|530330022001|150|Block Group 1, Census Tract 22, King County, Washington|1494
15000US530330022002|530330022002|150|Block Group 2, Census Tract 22, King County, Washington|1331
15000US530330022003|530330022003|150|Block Group 3, Census Tract 22, King County, Washington|1011
15000US530330022004|530330022004|150|Block Group 4, Census Tract 22, King County, Washington|549
15000US530330022005|530330022005|150|Block Group 5, Census Tract 22, King County, Washington|1011
15000US530330024001|530330024001|150|Block Group 1, Census Tract 24, King County, Washington|905
15000US530330024002|530330024002|150|Block Group 2, Census Tract 24, King County, Washington|845
15000US530330024003|530330024003|150|Block Group 3, Census Tract 24, King County, Washington|1078
15000US530330025001|530330025001|150|Block Group 1, Census Tract 25, King County, Washington|710
15000US530330025002|530330025002|150|Block Group 2, Census Tract 25, King County, Washington|633
15000US530330025003|530330025003|150|Block Group 3, Census Tract 25, King County, Washington|1198
15000US530330026001|530330026001|150|Block Group 1, Census Tract 26, King County, Washington|1042
15000US530330026002|530330026002|150|Block Group 2, Census Tract 26, King County, Washington|1020
15000US530330026003|530330026003|150|Block Group 3, Census Tract 26, King County, Washington|1059
15000US530330026004|530330026004|150|Block Group 4, Census Tract 26, King County, Washington|751
15000US530330026005|530330026005|150|Block Group 5, Census Tract 26, King County, Washington|650
15000US530330027001|530330027001|150|Block Group 1, Census Tract 27, King County, Washington|988
15000US530330027002|530330027002|150|Block Group 2, Census Tract 27, King County, Washington|843
15000US530330027003|530330027003|150|Block Group 3, Census Tract 27, King County, Washington|791
15000US530330027004|530330027004|150|Block Group 4, Census Tract 27, King County, Washington|888
15000US530330027005|530330027005|150|Block Group 5, Census Tract 27, King County, Washington|739
15000US530330027006|530330027006|150|Block Group 6, Census Tract 27, King County, Washington|694
15000US530330028001|530330028001|150|Block Group 1, Census Tract 28, King County, Washington|856
15000US530330028002|530330028002|150|Block Group 2, Census Tract 28, King County, Washington|849
15000US530330028003|530330028003|150|Block Group 3, Census Tract 28, King County, Washington|963
15000US530330028004|530330028004|150|Block Group 4, Census Tract 28, King County, Washington|883
15000US530330028005|530330028005|150|Block Group 5, Census Tract 28, King County, Washington|681
15000US530330029001|530330029001|150|Block Group 1, Census Tract 29, King County, Washington|668
15000US530330029002|530330029002|150|Block Group 2, Census Tract 29, King County, Washington|1408
15000US530330029003|530330029003|150|Block Group 3, Census Tract 29, King County, Washington|1063
15000US530330029004|530330029004|150|Block Group 4, Census Tract 29, King County, Washington|845
15000US530330030001|530330030001|150|Block Group 1, Census Tract 30, King County, Washington|1049
15000US530330030002|530330030002|150|Block Group 2, Census Tract 30, King County, Washington|694
15000US530330030003|530330030003|150|Block Group 3, Census Tract 30, King County, Washington|878
15000US530330030004|530330030004|150|Block Group 4, Census Tract 30, King County, Washington|744
15000US530330030005|530330030005|150|Block Group 5, Census Tract 30, King County, Washington|792
15000US530330030006|530330030006|150|Block Group 6, Census Tract 30, King County, Washington|526
15000US530330030007|530330030007|150|Block Group 7, Census Tract 30, King County, Washington|567
15000US530330031001|530330031001|150|Block Group 1, Census Tract 31, King County, Washington|759
15000US530330031002|530330031002|150|Block Group 2, Census Tract 31, King County, Washington|812
15000US530330031003|530330031003|150|Block Group 3, Census Tract 31, King County, Washington|804
15000US530330031004|530330031004|150|Block Group 4, Census Tract 31, King County, Washington|816
15000US530330031005|530330031005|150|Block Group 5, Census Tract 31, King County, Washington|590
15000US530330031006|530330031006|150|Block Group 6, Census Tract 31, King County, Washington|620
15000US530330031007|530330031007|150|Block Group 7, Census Tract 31, King County, Washington|724
15000US530330031008|530330031008|150|Block Group 8, Census Tract 31, King County, Washington|913
15000US530330032001|530330032001|150|Block Group 1, Census Tract 32, King County, Washington|880
15000US530330032002|530330032002|150|Block Group 2, Census Tract 32, King County, Washington|1119
15000US530330032003|530330032003|150|Block Group 3, Census Tract 32, King County, Washington|875
15000US530330032004|530330032004|150|Block Group 4, Census Tract 32, King County, Washington|1206
15000US530330032005|530330032005|150|Block Group 5, Census Tract 32, King County, Washington|730
15000US530330032006|530330032006|150|Block Group 6, Census Tract 32, King County, Washington|1272
15000US530330032007|530330032007|150|Block Group 7, Census Tract 32, King County, Washington|1131
15000US530330033001|530330033001|150|Block Group 1, Census Tract 33, King County, Washington|639
15000US530330033002|530330033002|150|Block Group 2, Census Tract 33, King County, Washington|1011
15000US530330033003|530330033003|150|Block Group 3, Census Tract 33, King County, Washington|1533
15000US530330033004|530330033004|150|Block Group 4, Census Tract 33, King County, Washington|1144
15000US530330033005|530330033005|150|Block Group 5, Census Tract 33, King County, Washington|659
15000US530330033006|530330033006|150|Block Group 6, Census Tract 33, King County, Washington|846
15000US530330034001|530330034001|150|Block Group 1, Census Tract 34, King County, Washington|858
15000US530330034002|530330034002|150|Block Group 2, Census Tract 34, King County, Washington|660
15000US530330034003|530330034003|150|Block Group 3, Census Tract 34, King County, Washington|956
15000US530330034004|530330034004|150|Block Group 4, Census Tract 34, King County, Washington|724
15000US530330035001|530330035001|150|Block Group 1, Census Tract 35, King County, Washington|883
15000US530330035002|530330035002|150|Block Group 2, Census Tract 35, King County, Washington|461
15000US530330035003|530330035003|150|Block Group 3, Census Tract 35, King County, Washington|728
15000US530330035004|530330035004|150|Block Group 4, Census Tract 35, King County, Washington|654
15000US530330035005|530330035005|150|Block Group 5, Census Tract 35, King County, Washington|913
15000US530330036001|530330036001|150|Block Group 1, Census Tract 36, King County, Washington|1156
15000US530330036002|530330036002|150|Block Group 2, Census Tract 36, King County, Washington|1041
15000US530330036003|530330036003|150|Block Group 3, Census Tract 36, King County, Washington|1260
15000US530330036004|530330036004|150|Block Group 4, Census Tract 36, King County, Washington|1429
15000US530330038001|530330038001|150|Block Group 1, Census Tract 38, King County, Washington|673
