GEO_ID|GEO_ID2|SUMLEV|GEONAME|GEOCOMP|STATE|COUNTY|TRACT|BLKGROUP
15000US110010021026|110010021026|150|"Block Group 6, Census Tract 21.02, District of Columbia, District of Columbia"|00|11|001|002102|6
15000US110010022011|110010022011|150|"Block Group 1, Census Tract 22.01, District of Columbia, District of Columbia"|00|11|001|002201|1
15000US110010022012|110010022012|150|"Block Group 2, Census Tract 22.01, District of Columbia, District of Columbia"|00|11|001|002201|2
15000US110010022014|110010022014|150|"Block Group 4, Census Tract 22.01, District of Columbia, District of Columbia"|00|11|001|002201|4
15000US110010022021|110010022021|150|"Block Group 1, Census Tract 22.02, District of Columbia, District of Columbia"|00|11|001|002202|1
15000US110010022022|110010022022|150|"Block Group 2, Census Tract 22.02, District of Columbia, District of Columbia"|00|11|001|002202|2
15000US110010022023|110010022023|150|"Block Group 3, Census Tract 22.02, District of Columbia, District of Columbia"|00|11|001|002202|3
15000US110010023011|110010023011|150|"Block Group 1, Census Tract 23.01, District of Columbia, District of Columbia"|00|11|001|002301|1
15000US110010023012|110010023012|150|"Block Group 2, Census Tract 23.01, District of Columbia, District of Columbia"|00|11|001|002301|2
15000US110010023013|110010023013|150|"Block Group 3, Census Tract 23.01, District of Columbia, District of Columbia"|00|11|001|002301|3
15000US110010023014|110010023014|150|"Block Group 4, Census Tract 23.01, District of Columbia, District of Columbia"|00|11|001|002301|4
15000US110010023021|110010023021|150|"Block Group 1, Census Tract 23.02, District of Columbia, District of Columbia"|00|11|001|002302|1
15000US110010024002|110010024002|150|"Block Group 2, Census Tract 24, District of Columbia, District of Columbia"|00|11|001|002400|2
15000US110010024003|110010024003|150|"Block Group 3, Census Tract 24, District of Columbia, District of Columbia"|00|11|001|002400|3
15000US110010024004|110010024004|150|"Block Group 4, Census Tract 24, District of Columbia, District of Columbia"|00|11|001|002400|4
15000US110010024005|110010024005|150|"Block Group 5, Census Tract 24, District of Columbia, District of Columbia"|00|11|001|002400|5
15000US110010025011|110010025011|150|"Block Group 1, Census Tract 25.01, District of Columbia, District of Columbia"|00|11|001|002501|1
15000US110010025013|110010025013|150|"Block Group 3, Census Tract 25.01, District of Columbia, District of Columbia"|00|11|001|002501|3
15000US110010025021|110010025021|150|"Block Group 1, Census Tract 25.02, District of Columbia, District of Columbia"|00|11|001|002502|1
